NSAID,RA,DEC,DISTANCE,DISTANCE_ERR,INCLINATION,V_W20I,V_W20I_ERR,R_EFF,R_EFF_ERR,M_HI,M_HI_ERR,M_STAR,M_STAR_ERR,SOURCE
81235,15:32:18.19,+05:40:41.49,175.71981811523438,2.143744945526123,45,184.9415740966797,71.15550231933594,4.1198187,0.050260924,7.8893348E9,4.7439345E9,1.46298644E10,6.7385155E9,"           2"
81304,15:39:02.74,+05:50:27.16,183.0041961669922,2.143744945526123,48,315.49078369140625,48.18513488769531,8.936946,0.104689024,2.08321352E10,3.2592E9,7.9771165E10,3.6742599E10,"           2"
81315,15:41:06.33,+04:45:10.37,20.116504669189453,1.750600814819336,55,22.617326736450195,27.007986068725586,0.66464484,0.057839464,2.4233248E7,2.577206E7,3.2717352E7,1.5069613E7,"           2"
81325,15:43:29.88,+04:47:39.97,92.85855102539062,1.857816457748413,76,161.00575256347656,2.0621891021728516,8.546266,0.1709847,7.1432059E9,7.2666522E8,1.20196598E10,5.5362555E9,"           2"
81347,16:06:29.22,+04:16:23.65,132.5557098388672,2.143744945526123,35,134.36117553710938,8.761686325073242,7.1861176,0.11621682,1.20603023E10,1.49510938E9,2.29738967E10,1.05817774E10,"           2"
81546,14:28:31.26,+32:52:35.09,29.241230010986328,1.857816457748413,90,55.09089279174805,0.9991389513015747,1.1070129,0.07033311,2.31581312E8,6.1059648E7,2.7839328E7,1.2822795E7,"           1"
81687,14:46:11.58,+32:08:41.74,30.199148178100586,1.8935558795928955,72,75.00611114501953,1.0488612651824951,0.62767756,0.039356824,2.58287072E8,6.6964108E7,2.911198E7,1.3408978E7,"           1"
81817,15:18:57.25,+28:07:56.70,203.8904571533203,2.143744945526123,28,110.36958312988281,9.61905574798584,7.8739467,0.082788244,7.070914E9,1.64893914E9,1.65558405E10,7.62562E9,"           2"
81818,15:20:46.76,+27:31:43.26,142.03440856933594,2.143744945526123,59,84.6756820678711,2.9134364128112793,4.3846407,0.06617799,9.2177377E9,8.8411091E8,3.41156198E9,1.5713655E9,"           2"
81840,15:21:51.21,+27:28:44.55,201.55377197265625,2.143744945526123,54,209.0751190185547,28.93512725830078,10.399995,0.11061533,1.74878474E10,3.65867699E9,3.872052E10,1.78346721E10,"           2"
81879,15:30:53.48,+27:08:58.00,28.91851806640625,1.9650360345840454,89,72.53777313232422,6.50160026550293,1.8089727,0.12292112,3.27395296E8,1.02735E8,1.23679456E8,5.696676E7,"           2"
81937,15:39:40.41,+25:44:23.34,222.3154296875,2.143744945526123,69,324.1543273925781,70.51921081542969,14.978524,0.14443502,3.493958E10,1.21937162E10,1.33044732E11,6.1280399E10,"           2"
81970,15:40:37.05,+26:20:55.56,56.71806335449219,1.8220775127410889,52,129.82937622070312,2.5552351474761963,3.2429063,0.10417892,2.46248397E9,3.50514464E8,2.44743398E9,1.12728819E9,"           2"
81975,15:44:21.73,+26:04:38.65,163.849365234375,2.143744945526123,29,120.9736557006836,9.254605293273926,8.6339445,0.11296336,1.13726904E10,1.35329818E9,1.02369587E10,4.7151432E9,"           2"
82005,15:49:36.35,+24:37:32.83,205.1178741455078,2.143744945526123,57,150.89637756347656,18.989505767822266,7.236859,0.07563446,1.35661087E10,3.42905882E9,7.4713119E9,3.4412864E9,"           2"
82015,15:51:01.82,+23:57:36.31,107.12591552734375,2.143744945526123,65,140.770263671875,27.51946258544922,5.801591,0.11609825,4.04440448E9,1.34029133E9,1.44359311E10,6.6491899E9,"           2"
82038,15:50:06.39,+25:03:17.38,139.68508911132812,2.143744945526123,53,176.68789672851562,4.354828357696533,8.918694,0.13687505,1.29901681E10,1.25971699E9,6.463599E10,2.97713377E10,"           2"
82046,15:51:25.22,+25:45:39.01,204.6730499267578,2.143744945526123,75,280.9203186035156,41.902278900146484,11.953021,0.1251959,3.514506E10,9.2679895E9,1.13097613E11,5.209276E10,"           2"
82049,15:51:13.28,+25:42:06.89,94.33028411865234,2.143744945526123,66,165.01577758789062,15.870748519897461,4.460359,0.10136588,4.23230438E9,6.8488685E8,6.5554387E10,3.01943501E10,"           2"
82103,15:55:45.33,+24:29:38.13,143.53729248046875,2.143744945526123,90,261.0682067871094,112.47942352294922,10.016356,0.14959535,1.05258189E10,8.2446792E9,3.9549436E10,1.82164705E10,"           2"
82108,15:56:52.68,+24:39:42.59,108.68699645996094,2.143744945526123,90,139.43507385253906,4.496219158172607,5.5688534,0.10984019,5.4563476E9,7.0226003E8,7.3146399E9,3.36912307E9,"           2"
82250,16:18:13.60,+20:31:44.46,40.37657165527344,1.7148631811141968,55,29.603515625,1.2197521924972534,1.1396868,0.048404485,6.7310672E7,1.30289E7,4.3813916E7,2.018069E7,"           1"
82349,16:26:34.06,+20:48:42.52,72.64738464355469,2.679940938949585,65,96.80239868164062,1.6587321758270264,3.9621437,0.14616233,1.74786906E9,2.75567456E8,6.9872301E8,3.21831808E8,"           1"
83825,07:55:23.56,+15:33:32.16,207.63856506347656,2.143744945526123,61,159.0364227294922,14.929046630859375,9.982052,0.10305876,1.95972751E10,3.11404467E9,1.3305087E10,6.1283231E9,"           2"
83827,07:55:30.91,+15:31:59.15,158.91099548339844,2.143744945526123,62,122.64279174804688,35.17897033691406,5.3289223,0.07188835,6.0142771E9,2.17275699E9,4.4529254E9,2.0510176E9,"           2"
83836,07:52:00.45,+15:45:29.47,222.90501403808594,2.143744945526123,55,145.81443786621094,35.39048767089844,10.637566,0.10230469,1.53247734E10,5.2887342E9,7.7589152E10,3.5737563E10,"           2"
84348,08:32:03.50,+24:00:39.28,81.62580871582031,1.4647126197814941,8,416.2390441894531,7.637170791625977,7.657251,0.1374035,9.8428334E9,7.7189069E8,3.4782962E10,1.60210319E10,"           2"
84378,08:43:06.12,+25:32:20.61,194.4521942138672,2.143744945526123,34,277.56146240234375,71.78350830078125,7.778837,0.08575806,1.1445119E10,4.9392435E9,8.538343E10,3.9327609E10,"           2"
84380,08:39:54.38,+24:16:52.93,102.85356140136719,2.143744945526123,80,119.39485931396484,28.4018497467041,2.611343,0.054427408,2.7940713E9,8.826247E8,8.0469459E8,3.70642336E8,"           2"
84424,08:34:03.23,+25:35:09.20,53.6427116394043,2.179488182067871,22,85.18232727050781,5.302704811096191,1.265261,0.0514072,4.97280608E8,1.05526696E8,4.4943712E8,2.07010736E8,"           2"
84454,08:45:10.27,+25:57:41.73,110.71392059326172,2.143744945526123,31,178.668212890625,4.796394348144531,5.177219,0.10024608,8.5167365E9,8.499721E8,5.7341194E9,2.64113536E9,"           2"
84510,08:53:44.60,+26:59:47.80,93.3248062133789,2.143744945526123,38,116.28279876708984,8.889060020446777,3.7381747,0.08586884,1.96492442E9,3.2193152E8,1.11907354E9,5.15445248E8,"           2"
84543,08:53:24.42,+27:40:39.47,78.24722290039062,1.536181926727295,69,72.0996322631836,20.34477424621582,0.98797923,0.019396417,1.1962167E9,4.87130912E8,2.25181328E8,1.0371852E8,"           2"
84544,08:53:27.90,+27:44:50.95,63.947608947753906,2.2867205142974854,67,88.21697998046875,5.418331146240234,1.7558274,0.06278712,1.0327289E9,2.02372224E8,7.3000218E8,3.36239008E8,"           2"
84547,08:59:11.23,+24:32:10.75,118.2492904663086,2.143744945526123,35,130.9071502685547,16.48351287841797,6.5492935,0.11873234,3.30876365E9,5.775568E8,2.1032009E9,9.6873434E8,"           2"
84550,08:57:45.12,+25:23:47.21,62.76935577392578,2.4297032356262207,37,63.873878479003906,15.970612525939941,2.1520102,0.08330093,6.3207091E8,2.2042072E8,1.68945997E9,7.7816525E8,"           2"
84560,08:49:56.67,+25:41:02.79,37.13080596923828,2.2152316570281982,70,49.73101043701172,4.799776077270508,0.6301843,0.03759693,6.3562221E8,1.79195168E8,1.15411776E8,5.3158664E7,"           2"
84563,08:53:08.08,+25:58:40.49,95.43601989746094,2.143744945526123,43,90.57565307617188,4.373546600341797,2.6161015,0.058764543,2.38190438E9,3.6315872E8,9.5166304E8,4.38336E8,"           2"
84573,08:59:35.04,+26:48:14.40,202.39341735839844,2.143744945526123,74,152.7949676513672,42.160465240478516,3.8401327,0.040674567,1.44136489E10,7.1061862E9,1.59240678E9,7.3346259E8,"           2"
84579,09:01:09.53,+27:09:13.03,118.29447174072266,2.143744945526123,28,162.88368225097656,12.627362251281738,2.0211446,0.036627397,4.2460311E9,5.9799885E8,5.4582195E9,2.51405594E9,"           2"
84655,09:04:22.84,+27:57:10.75,45.617618560791016,2.358211040496826,61,144.9515838623047,2.287511110305786,1.9249698,0.09951166,1.76326195E9,3.8437568E8,8.379457E9,3.85957811E9,"           2"
84663,09:08:04.99,+27:14:59.66,92.00729370117188,1.9456791877746582,44,215.18405151367188,4.294765949249268,5.676517,0.12004136,7.259798E9,7.4462733E8,2.76237885E10,1.27235174E10,"           2"
84669,09:08:26.95,+28:07:04.77,141.86175537109375,2.143744945526123,35,170.18563842773438,48.71100997924805,3.384338,0.051142447,5.5852672E9,1.54174298E9,8.7132621E8,4.01332832E8,"           2"
84777,09:22:17.11,+27:41:26.51,30.83217430114746,1.9650360345840454,42,78.91325378417969,12.737688064575195,0.30320752,0.019324414,2.60750688E8,8.3657264E7,2.8393438E7,1.3078018E7,"           2"
84784,09:20:04.34,+27:03:22.74,147.3224639892578,2.143744945526123,30,262.6499938964844,45.91524887084961,7.3336086,0.10671411,7.4151619E9,1.78084237E9,3.5003638E10,1.61226752E10,"           2"
84791,09:20:17.01,+28:01:43.64,232.9376678466797,2.143744945526123,18,279.37701416015625,49.26968765258789,6.931321,0.06378953,1.30873876E10,4.16301363E9,3.4630689E10,1.59508961E10,"           2"
84984,09:32:48.93,+26:37:10.68,110.22708129882812,2.143744945526123,65,68.02427673339844,65.87828063964844,4.6219563,0.08988985,1.84662656E9,2.32518221E9,5.5182605E8,2.54171088E8,"           2"
84995,09:30:17.37,+26:38:28.58,201.763427734375,2.143744945526123,29,338.8052978515625,19.343338012695312,14.691055,0.15609308,2.97912381E10,3.94516122E9,1.72299977E11,7.9361368E10,"           2"
85014,09:24:55.11,+26:46:28.81,64.12114715576172,2.0722599029541016,85,302.9582824707031,1.5052967071533203,9.576431,0.30949003,1.19006013E10,1.6059145E9,8.9109004E10,4.1043608E10,"           2"
85029,09:24:19.37,+27:07:39.28,86.27423095703125,1.750600814819336,47,111.2638168334961,20.38299560546875,0.7733858,0.015692865,1.41302976E9,3.4965104E8,1.24115848E8,5.7167756E7,"           2"
85031,09:26:23.91,+27:43:54.80,187.6547393798828,2.143744945526123,27,147.9135284423828,8.812169075012207,3.8711925,0.04422403,1.06596956E10,1.38309453E9,1.90252872E10,8.7630469E9,"           2"
85045,09:28:52.09,+27:32:18.89,208.17724609375,2.143744945526123,47,107.69628143310547,13.06445598602295,10.984642,0.113116436,1.20436828E10,1.9364672E9,8.5407621E10,3.933875E10,"           2"
85181,09:39:07.62,+30:45:52.94,63.597354888916016,1.857816457748413,84,53.13011932373047,5.0322418212890625,1.4851782,0.04338527,2.7244096E8,4.4405112E7,2.14599552E8,9.8844552E7,"           1"
85275,09:43:53.52,+28:09:05.54,206.21197509765625,2.143744945526123,38,122.10386657714844,21.839353561401367,6.6665697,0.06930453,7.4708291E9,2.59601664E9,6.6157425E9,3.04721101E9,"           2"
85290,09:38:07.39,+28:03:27.50,147.13148498535156,2.143744945526123,46,322.3568115234375,44.3347282409668,6.9484153,0.10124026,1.40225239E10,3.72986931E9,1.07231658E11,4.9390903E10,"           2"
85291,09:38:02.64,+27:39:23.50,79.562744140625,1.6433892250061035,83,125.64274597167969,20.645038604736328,4.0338984,0.08332122,1.61002342E9,5.0464848E8,6.7822259E9,3.12389325E9,"           2"
85302,09:36:31.00,+27:12:27.80,134.78985595703125,2.143744945526123,47,244.22592163085938,39.210975646972656,3.7410538,0.059499025,7.9791227E9,2.47186765E9,2.53153649E10,1.16602573E10,"           2"
85462,09:53:29.32,+30:40:35.07,68.3685073852539,1.607653021812439,65,45.623653411865234,2.756054401397705,1.3668206,0.03214014,3.30946368E8,4.1418168E7,7.8294048E7,3.6062236E7,"           1"
85540,09:50:11.19,+28:00:44.72,24.733922958374023,1.857816457748413,37,87.51368713378906,2.4887166023254395,0.60477597,0.04542598,6.4117037E8,1.98915632E8,8.2476616E7,3.7988732E7,"           2"
86106,10:13:07.69,+36:05:47.60,67.915771484375,1.7148631811141968,90,65.42223358154297,12.387600898742676,3.852392,0.09727232,5.4783693E8,1.04060784E8,2.38382048E8,1.09798776E8,"           1"
86574,11:35:38.10,+31:10:27.87,18.098731994628906,1.9650360345840454,59,28.561079025268555,1.169533371925354,0.5875639,0.06379365,3.4811988E7,1.5649226E7,1.0722142E7,4938618.5,"           1"
86849,13:35:35.72,+29:13:03.03,16.097253799438477,2.000777006149292,69,67.21965789794922,1.0700080394744873,0.626937,0.07792392,1.54215968E8,7.8508632E7,1.04377792E8,4.8076412E7,"           1"
87293,12:43:29.94,+33:56:37.82,66.96977996826172,2.0722599029541016,90,59.60493469238281,1.4865121841430664,1.3055553,0.040398072,9.3682976E8,1.33128328E8,6.641674E7,3.059155E7,"           1"
89424,13:14:10.31,+35:25:15.90,34.443450927734375,1.7148631811141968,68,40.020015716552734,1.0755335092544556,1.4730312,0.07333896,4.84649472E8,1.00398824E8,8.1948016E7,3.7745256E7,"           1"
89557,13:39:44.15,+27:46:35.31,123.23578643798828,2.143744945526123,22,114.60649871826172,5.35634708404541,5.1817393,0.09013881,6.3606354E9,7.0277094E8,2.46310175E10,1.13450465E10,"           2"
90130,13:49:13.06,+33:19:00.67,31.92766571044922,1.857816457748413,54,66.04913330078125,1.2319707870483398,2.615076,0.15216681,5.8606106E8,1.40515168E8,7.3820408E7,3.400168E7,"           1"
90338,13:43:09.17,+33:33:24.27,43.62800979614258,1.7148631811141968,72,73.9041519165039,1.0519094467163086,2.9023893,0.11408268,5.6523379E8,9.436952E7,1.41584352E8,6.5213756E7,"           1"
90384,13:42:25.80,+34:43:48.83,35.75041580200195,1.750600814819336,64,29.33614158630371,7.812820911407471,0.8321066,0.040746003,3.6304124E7,1.0350436E7,1.0595552E8,4.8803112E7,"           1"
90442,13:09:36.91,+31:40:34.01,32.17281723022461,1.8220775127410889,57,34.36457061767578,2.9838016033172607,0.5911997,0.03348204,5.0502488E7,1.3636394E7,4.3178708E7,1.9888112E7,"           1"
91088,07:59:03.99,+15:41:26.67,157.67198181152344,2.143744945526123,57,41.660179138183594,4.196342468261719,3.3034122,0.04491396,5.6814188E9,1.03840256E9,2.51159194E9,1.1568393E9,"           2"
91355,08:44:42.62,+22:11:26.51,56.65464401245117,2.4297032356262207,57,43.089927673339844,4.182776927947998,0.74270624,0.031851858,2.73449536E8,5.696132E7,6.4820768E7,2.9856446E7,"           1"
91425,09:16:36.27,+25:18:09.57,188.38975524902344,2.143744945526123,50,73.65902709960938,3.9389901161193848,10.304946,0.11726315,1.40768748E10,1.51381453E9,6.6000564E10,3.03998607E10,"           2"
91435,09:16:30.63,+25:34:05.85,117.91419982910156,2.143744945526123,90,131.6971435546875,8.423568725585938,4.624033,0.08406746,5.205438E9,7.9475462E8,5.4355062E9,2.50359424E9,"           2"
91443,09:11:16.25,+25:00:33.61,223.28941345214844,2.143744945526123,32,135.69674682617188,7.652902126312256,8.82154,0.084693365,1.8318336E10,2.16869658E9,3.697655E10,1.70313994E10,"           2"
91484,09:21:17.65,+26:42:35.45,146.29930114746094,2.143744945526123,40,163.99163818359375,37.48878479003906,9.033235,0.1323653,9.0612398E9,1.80322342E9,3.3198551E10,1.52912527E10,"           2"
92125,13:39:48.64,+31:17:35.71,14.63068675994873,2.143744945526123,83,37.22666931152344,0.5042949318885803,2.085398,0.3055606,2.56901488E8,1.54007312E8,2.635194E7,1.2137703E7,"           1"
92473,11:33:27.29,+33:50:24.50,38.22560501098633,1.6433892250061035,72,36.50680160522461,1.5779067277908325,1.5809038,0.06796597,1.97815296E8,3.7668004E7,9.7528584E7,4.4921664E7,"           1"
94066,13:47:37.47,+26:29:10.38,77.15210723876953,2.143744945526123,70,68.56639862060547,15.438593864440918,1.4425255,0.040081948,7.6746707E8,2.42043536E8,4.07636768E8,1.87757488E8,"           2"
94080,13:49:27.38,+27:49:52.08,119.45791625976562,2.143744945526123,43,90.11006927490234,1.4578638076782227,6.011872,0.107886694,9.8153585E9,8.8146739E8,1.04397957E10,4.8085699E9,"           2"
94090,13:53:39.75,+24:49:12.23,231.93280029296875,2.143744945526123,75,224.97434997558594,16.538602828979492,13.282045,0.12276538,3.9598957E10,4.8472084E9,6.4754754E10,2.98260398E10,"           2"
94150,13:47:58.90,+24:55:45.88,240.02777099609375,2.143744945526123,83,223.4080352783203,102.34922790527344,15.171973,0.13550448,3.5675173E10,2.76295188E10,6.4050758E10,2.95017779E10,"           2"
94427,13:57:21.11,+26:12:27.36,34.59758377075195,2.0722599029541016,53,25.93329620361328,2.4895429611206055,0.57226557,0.034276474,3.274332E7,9897815.0,5.1374288E7,2.3662998E7,"           1"
94454,13:58:40.36,+27:42:36.25,206.8399200439453,2.143744945526123,13,138.3320770263672,33.41201400756836,6.6345973,0.068762764,4.8460774E9,1.28475968E9,3.2985129E9,1.51929498E9,"           2"
94467,14:02:54.50,+24:51:03.26,33.188514709472656,2.143744945526123,83,74.98165130615234,5.037307262420654,1.9276903,0.12451525,3.58176352E8,1.08420144E8,1.59027872E8,7.324824E7,"           2"
94470,13:59:16.47,+24:24:07.35,162.57489013671875,2.143744945526123,48,157.7400665283203,8.044610023498535,8.999793,0.11867307,9.7994015E9,1.37648179E9,1.15917476E10,5.339159E9,"           2"
94475,13:58:25.69,+24:09:26.27,241.0298309326172,2.143744945526123,49,101.2557601928711,77.08747100830078,13.035474,0.11593889,1.05506304E10,1.03281531E10,8.7768637E10,4.0426238E10,"           2"
94515,13:57:39.69,+25:46:28.58,125.4658432006836,2.143744945526123,90,231.998046875,5.9664764404296875,13.565586,0.23178545,1.50919322E10,1.39701491E9,3.7730419E10,1.73786296E10,"           2"
94524,13:57:36.73,+25:32:22.54,139.98150634765625,2.143744945526123,58,166.57763671875,5.866914749145508,6.9735074,0.10679569,1.03650826E10,1.13457664E9,2.70198292E10,1.24453335E10,"           2"
94535,14:02:43.15,+24:58:18.16,229.7684783935547,2.143744945526123,15,258.2076721191406,41.930450439453125,8.764611,0.08177401,1.44862075E10,2.55367194E9,2.56627773E10,1.18202757E10,"           2"
94541,14:05:57.27,+26:48:53.06,149.21804809570312,2.143744945526123,26,405.76605224609375,37.01921081542969,3.8946466,0.05595254,1.13699052E10,1.86465101E9,3.01868872E10,1.39040799E10,"           2"
94549,13:57:50.41,+26:42:40.70,75.92364501953125,2.1080024242401123,23,172.12631225585938,19.593103408813477,0.9823426,0.027274514,1.26541734E9,2.73551712E8,1.22949146E9,5.6630374E8,"           2"
94720,14:01:14.52,+26:51:42.22,212.1280059814453,2.143744945526123,68,156.4925537109375,56.636043548583984,9.307824,0.09406397,1.45190472E10,8.8393769E9,1.70566052E10,7.8562724E9,"           2"
94775,14:05:41.74,+25:23:02.64,152.0198516845703,2.143744945526123,90,118.64640045166016,23.357988357543945,4.5052185,0.063531436,7.0605476E9,1.88570573E9,1.51610701E9,6.9831891E8,"           2"
94782,14:05:43.16,+25:13:52.87,130.09413146972656,2.143744945526123,20,254.93460083007812,10.208968162536621,4.8774776,0.08037309,8.9253806E9,9.6662515E8,8.336162E10,3.8396363E10,"           2"
94947,14:16:15.47,+26:16:04.37,215.6414031982422,2.143744945526123,60,228.8143310546875,110.69012451171875,5.1461797,0.051159453,1.64503921E10,1.1236734E10,1.89010289E10,8.7058135E9,"           2"
94976,14:13:16.10,+27:00:29.02,78.95884704589844,2.143744945526123,58,234.55245971679688,1.184558629989624,10.9846,0.2982336,2.00214487E10,2.27657856E9,5.4607852E10,2.51523768E10,"           2"
95002,14:17:52.51,+26:45:26.91,133.63241577148438,2.143744945526123,51,190.4269256591797,3.8602941036224365,9.010248,0.14454332,1.91675044E10,1.56790874E9,2.75998372E10,1.27124849E10,"           2"
95016,14:21:31.33,+23:56:53.90,221.7878875732422,2.143744945526123,60,125.16722869873047,118.67930603027344,19.051144,0.18414347,1.22744945E10,2.18476196E10,2.19505279E11,1.01104132E11,"           2"
95048,14:10:05.96,+24:08:31.33,157.60031127929688,2.143744945526123,66,115.4276123046875,23.47673225402832,2.6863475,0.036540814,6.9222185E9,1.69527066E9,1.34851901E10,6.2112783E9,"           2"
95060,14:12:29.04,+24:38:07.81,167.3954620361328,2.143744945526123,52,275.2500915527344,5.6890130043029785,13.091889,0.16766088,4.4640236E10,3.11215232E9,1.58538334E11,7.3022759E10,"           2"
95091,14:18:01.72,+24:49:23.72,227.89883422851562,2.143744945526123,52,196.7823944091797,4.469313621520996,8.947079,0.08416127,2.60348703E10,2.52380518E9,5.7200214E10,2.63464202E10,"           2"
95092,14:17:24.75,+24:53:53.41,225.64932250976562,2.143744945526123,48,92.58077239990234,33.10201644897461,13.713469,0.13028258,9.243863E9,2.57819622E9,5.5910916E10,2.57525678E10,"           2"
95179,14:21:16.91,+27:41:03.71,159.6576690673828,2.143744945526123,20,93.19029235839844,7.206559181213379,6.5125794,0.087445274,6.4139121E9,9.2349786E8,1.38911242E10,6.398252E9,"           2"
95186,14:19:21.67,+27:52:23.34,128.59104919433594,2.143744945526123,48,220.74583435058594,43.024234771728516,6.350072,0.10586222,7.4681334E9,1.21683443E9,7.678912E9,3.53690675E9,"           2"
95289,14:24:22.94,+24:36:50.93,75.12781524658203,2.3939568996429443,78,212.26129150390625,3.061647415161133,6.8355308,0.21781501,6.1280937E9,8.570487E8,5.5659057E10,2.56365609E10,"           2"
95295,14:22:06.78,+26:59:48.69,130.31459045410156,2.143744945526123,44,170.73989868164062,4.323343276977539,6.076186,0.09995651,1.07694223E10,1.02003501E9,8.4204984E9,3.87848166E9,"           2"
95334,14:24:21.63,+26:20:10.81,30.844533920288086,2.000777006149292,54,55.86063766479492,7.418969631195068,0.74662125,0.048430707,1.77703632E8,5.8400856E7,6.91532E7,3.1851966E7,"           2"
95412,14:24:11.23,+23:54:48.81,158.1437225341797,2.143744945526123,39,152.1464385986328,7.960502624511719,7.750733,0.10506642,1.25265869E10,1.35367898E9,4.5351277E10,2.08887972E10,"           2"
95415,14:25:21.78,+24:23:57.95,175.8922576904297,2.143744945526123,41,162.76905822753906,30.774320602416992,6.4112315,0.07813901,7.9887196E9,2.46115046E9,1.19842908E10,5.5199642E9,"           2"
95539,14:28:31.75,+27:24:32.37,64.26605224609375,2.751441478729248,64,432.7305908203125,8.89561939239502,8.925886,0.3821466,1.19542415E10,2.15474662E9,1.31239305E11,6.0448821E10,"           2"
95546,14:26:44.18,+27:11:22.35,132.04010009765625,2.143744945526123,43,167.72425842285156,15.3090238571167,5.09048,0.08264679,6.6539372E9,9.8161862E8,5.1944428E10,2.39256023E10,"           2"
95647,14:29:14.37,+24:27:23.57,217.34022521972656,2.143744945526123,51,131.72125244140625,16.06586456298828,4.5975933,0.045348566,1.14033859E10,2.45252378E9,6.0718684E9,2.79670246E9,"           2"
95746,14:34:37.22,+24:08:33.28,88.14069366455078,1.857816457748413,82,129.34323120117188,1.5165756940841675,9.634725,0.20307928,9.6965837E9,9.2027117E8,4.3829309E9,2.01877798E9,"           2"
95747,14:34:48.76,+24:00:07.42,114.04618835449219,2.143744945526123,43,104.03904724121094,11.043646812438965,2.7219408,0.051164765,2.39013427E9,4.59720544E8,1.60341414E9,7.3853254E8,"           2"
95781,14:33:45.15,+26:49:15.19,169.49708557128906,2.143744945526123,26,288.730712890625,47.51862716674805,0.9469244,0.011976397,7.494721E9,2.15749914E9,2.6559977E9,1.22335258E9,"           2"
95901,14:39:37.28,+24:32:18.54,63.49551773071289,2.4297032356262207,84,118.8095703125,2.0097339153289795,4.471971,0.1711233,2.79154918E9,4.7244208E8,5.3248328E9,2.45261798E9,"           2"
95917,14:39:53.42,+25:58:08.99,68.48856353759766,2.822943925857544,37,32.737220764160156,2.494312286376953,2.4954393,0.10285637,5.3987962E8,1.28600312E8,3.36945952E8,1.55197296E8,"           2"
95918,14:40:10.97,+25:54:27.54,141.2073516845703,2.143744945526123,69,171.85476684570312,51.44497299194336,7.9340677,0.12045135,9.5607419E9,4.9235E9,2.45033247E10,1.12862321E10,"           2"
95919,14:39:33.45,+25:42:05.84,177.2608642578125,2.143744945526123,84,254.36973571777344,11.065905570983887,9.148206,0.11063592,2.03027517E10,2.34965862E9,4.4427383E10,2.04632535E10,"           2"
96132,14:46:01.81,+25:35:45.97,158.25137329101562,2.143744945526123,41,212.81039428710938,47.458717346191406,4.102675,0.055576697,7.949697E9,2.79036877E9,2.33139405E10,1.07384003E10,"           2"
96173,14:46:25.36,+27:49:50.51,36.96735382080078,2.036518096923828,40,53.15288162231445,29.522071838378906,1.3872311,0.07642206,1.74854224E8,1.70625936E8,6.5065628E7,2.996923E7,"           2"
96198,14:50:18.80,+27:55:06.71,222.70098876953125,2.143744945526123,69,204.56182861328125,23.089876174926758,7.9682927,0.07670369,2.73903985E10,5.1955507E9,4.2980475E10,1.97968077E10,"           2"
96208,14:54:51.79,+24:13:21.93,164.88926696777344,2.143744945526123,51,140.02841186523438,27.638591766357422,10.144458,0.1318893,8.4011428E9,1.75394355E9,3.02462075E10,1.39314043E10,"           2"
96245,14:44:49.51,+24:32:38.76,222.61544799804688,2.143744945526123,16,562.661865234375,144.50369262695312,3.467069,0.03338722,1.94300047E10,7.1208228E9,5.1396518E10,2.36732355E10,"           2"
96247,14:46:33.73,+25:42:09.51,59.66118240356445,2.179488182067871,25,164.12069702148438,5.944694995880127,2.5704672,0.09390198,2.06492314E9,3.35358208E8,4.71721888E8,2.1727512E8,"           2"
96270,14:50:34.10,+24:49:17.41,90.57140350341797,1.8214526176452637,61,140.6854248046875,8.009221076965332,5.4326587,0.109254465,6.7808824E9,7.7026406E8,4.7202033E9,2.17412582E9,"           2"
96277,14:49:35.83,+25:22:52.77,150.29676818847656,2.143744945526123,21,446.0105895996094,37.39788055419922,13.716437,0.19564322,1.50572145E10,1.74960256E9,1.77687806E11,8.1843003E10,"           2"
96419,14:57:39.44,+26:39:53.06,20.901166915893555,1.607653021812439,61,34.17443084716797,2.287987232208252,0.4891455,0.03762356,4.07507008E8,1.33723544E8,6.2254312E7,2.8674336E7,"           2"
96446,14:53:25.46,+27:37:11.59,211.88990783691406,2.143744945526123,19,70.8363037109375,4.63820743560791,13.101128,0.13254748,1.22717348E10,1.3048096E9,1.72248146E10,7.9337498E9,"           2"
96492,10:42:03.02,+10:06:41.37,155.5099334716797,2.143744945526123,68,186.2946014404297,46.35615539550781,3.9259982,0.054120906,8.9353062E9,4.05588685E9,2.45694894E10,1.13167063E10,"           2"
96497,10:45:12.20,+10:01:12.98,211.59246826171875,2.143744945526123,79,171.5840301513672,10.699134826660156,10.440764,0.1057804,2.52775444E10,3.32042496E9,1.54397614E10,7.111554E9,"           2"
96584,14:56:31.13,+23:50:03.82,154.2490997314453,2.143744945526123,90,160.72650146484375,33.97080993652344,5.8626447,0.08147869,8.7579679E9,3.25809971E9,1.17410499E10,5.4079278E9,"           2"
96698,15:06:35.36,+26:30:28.85,196.26312255859375,2.143744945526123,90,130.9674530029297,17.342641830444336,7.569917,0.08268477,1.07499633E10,2.90192691E9,2.74355379E9,1.2636809E9,"           2"
96926,15:12:17.89,+26:08:26.26,147.17515563964844,2.143744945526123,63,118.60018920898438,26.985807418823242,4.3467727,0.06331484,5.3747681E9,1.97879104E9,2.92170419E9,1.34573696E9,"           2"
96986,15:10:50.79,+25:00:26.94,202.26727294921875,2.143744945526123,44,335.9519958496094,102.92884826660156,2.6042383,0.027601216,2.47176499E10,1.10819502E10,1.44946002E10,6.6762132E9,"           2"
