"index","SFR","Z","Mstar","Xmol","Mgas","Mdm","T"
826,0,0,0,1.8200171e-05,30831.355,940631.68,635.34548
827,0,0,0,1.5213561e-05,30196.094,942008.08,556.61504
828,0,0,0,1.1158743e-05,24859.898,972288.88,499.55014
829,0,0,0,1.5756659e-05,26808.033,958524.88,556.69067
830,0,0,0,1.6183034e-05,26977.436,928244.08,1059.6143
831,0,0,0,1.8740216e-05,39174.456,848412.89,659.18509
832,0,0,0,1.6516435e-05,23589.375,943109.2,679.99312
833,0,0,0,1.3782486e-05,25749.264,926317.12,554.36667
834,0,0,0,1.8301292e-05,28332.66,900991.36,925.57288
835,0,0,0,1.8889841e-05,33626.506,848963.45,696.46661
836,0,0,0,1.161123e-05,24055.233,902092.48,616.16864
837,0,0,0,1.5528255e-05,28629.116,865204.97,636.49741
838,0,0,0,1.8483173e-05,28798.519,861351.05,535.88851
839,0,0,0,2.1939008e-05,41588.449,749312.1,803.1968
840,0,0,0,1.8680851e-05,25664.562,837401.69,677.51069
841,0,0,0,1.1323897e-05,21090.68,859699.37,584.81017
842,0,0,0,1.078556e-05,36125.201,761974.98,722.52315
843,0,0,0,1.3240632e-05,19693.105,842907.29,528.96769
844,0,0,0,2.0071439e-05,27909.153,776564.81,732.3425
845,0,0,0,1.001134e-05,35489.939,723986.34,765.17548
846,0,0,0,2.0802573e-05,30238.445,752340.18,694.17863
847,0,0,0,2.2658889e-05,24605.793,788401.85,575.06876
848,0,0,0,1.7388724e-05,22572.957,792806.33,526.6459
849,0,0,0,1.1953236e-05,21217.732,796660.25,602.22975
850,0,0,0,1.5379229e-05,20455.418,798311.93,560.63089
851,0,0,0,2.084901e-05,20286.015,797210.81,537.98838
852,0,0,0,1.3089405e-05,19820.157,795559.13,482.91197
853,0,0,0,2.2999098e-05,22530.606,768856.97,547.21006
854,0,0,0,1.738831e-05,18422.582,781519.85,705.91447
855,0,0,0,1.6402245e-05,18126.127,771609.77,556.85828
856,0,0,0,1.7323844e-05,19523.702,761424.42,679.97304
857,0,0,0,1.8638921e-05,26299.824,716278.5,1075.2778
858,0,0,0,1.520323e-05,24351.689,706093.14,596.59184
859,0,0,0,1.9109073e-05,26045.719,682969.62,634.23862
860,0,0,0,2.0441377e-05,20794.225,716553.78,665.93854
861,0,0,0,1.6378342e-05,21005.978,705542.58,1037.7613
862,0,0,0,1.5065421e-05,25156.353,678289.86,652.88977
863,0,0,0,1.3436481e-05,19523.702,707194.26,589.09888
864,0,0,0,9.9657434e-06,15415.678,730868.34,464.69481
865,0,0,0,2.3185041e-05,23970.532,672784.26,825.95183
866,0,0,0,9.6732033e-06,20455.418,687649.38,568.94924
867,0,0,0,1.3784588e-05,16347.394,695907.78,920.75924
868,0,0,0,1.1995675e-05,15076.872,702514.5,455.3582
869,0,0,0,1.3979478e-05,21175.381,662598.9,556.69876
870,0,0,0,1.2133389e-05,20243.665,664525.86,695.19054
871,0,0,0,1.28982e-05,18380.231,665076.42,572.30855
872,0,0,0,7.9278661e-06,13467.543,691778.58,458.11737
873,0,0,0,1.5973882e-05,21471.837,639200.11,1087.8868
874,0,0,0,7.8476094e-06,17575.567,662874.18,465.70607
875,0,0,0,1.2754569e-05,20667.172,638374.27,528.03893
876,0,0,0,1.3754058e-05,22869.412,623784.43,606.81363
877,0,0,0,1.2291865e-05,22869.412,615250.75,580.89455
878,0,0,0,1.8951339e-05,26850.384,588823.87,708.92309
879,0,0,0,1.166984e-05,13933.401,664801.14,431.57504
880,0,0,0,1.2258778e-05,15161.573,651312.42,517.12511
881,0,0,0,1.1041505e-05,19481.351,620481.07,621.41223
882,0,0,0,2.115356e-05,19015.493,622408.03,600.52302
883,0,0,0,1.4567826e-05,14526.312,645256.27,440.63564
884,0,0,0,1.5388864e-05,16686.201,614700.19,509.62679
885,0,0,0,1.3194756e-05,13891.05,630941.71,504.47865
886,0,0,0,1.1556492e-05,19311.948,594880.03,578.05257
887,0,0,0,2.097785e-05,21471.837,571205.95,1056.4289
888,0,0,0,1.1673242e-05,22149.449,562121.71,683.55235
889,0,0,0,1.1201405e-05,14907.469,606992.35,844.14839
890,0,0,0,1.3807451e-05,13086.386,612497.95,474.14497
891,0,0,0,1.3229741e-05,21344.784,553312.75,720.75365
892,0,0,0,8.1325918e-06,14653.364,589374.43,358.1968
893,0,0,0,1.9179455e-05,29560.833,479813,850.24631
894,0,0,0,8.5920439e-06,14102.804,575610.43,506.91132
895,0,0,0,1.3074201e-05,13848.699,555514.99,619.16317
896,0,0,0,1.2072054e-05,12916.983,559093.63,520.95339
897,0,0,0,1.6152156e-05,17575.567,526060.04,612.00089
898,0,0,0,1.1342696e-05,14780.416,532666.75,564.64511
899,0,0,0,1.7863393e-05,14145.155,533492.59,494.14956
900,0,0,0,1.4382913e-05,24817.547,458891.72,666.69022
901,0,0,0,2.0373818e-05,15119.222,515599.4,564.37709
902,0,0,0,1.1626203e-05,14102.804,510093.8,590.50889
903,0,0,0,1.2367127e-05,14187.506,505689.32,602.59059
904,0,0,0,1.1560647e-05,20624.822,461919.8,735.45443
905,0,0,0,9.9029536e-06,15076.872,494402.84,578.1771
906,0,0,0,9.0439704e-06,14187.506,463571.48,575.18554
907,0.00014532465,7.70211262295082e-05,1.3711839e-06,0.010547086,5363591.1,47773739,1395.4739
908,0.00011635115,0.000170913172131148,1.7325589e-06,0.020185719,2983479.3,34131964,1967.1953
909,0.00011709509,0.000691756368852459,2.2046088e-06,0.084446668,1903527.7,27989917,1455.4257
910,2.8469101e-05,2.09589237704918e-05,1.4564316e-07,0.0044527421,1872469.2,17519368,1712.5676
911,3.9881403e-07,0,0,7.3321119e-05,1068340.4,14418890,1105.4622
912,1.8274716e-05,5.25126909836066e-05,1.8359603e-07,0.0098110651,1139417.5,13774459,1026.8504
913,8.0071103e-07,0,0,6.8705705e-05,995835.91,12588553,959.20991
914,0,0,0,4.7153326e-05,1065926.4,11939168,1311.1943
915,7.4326506e-06,2.39236180327869e-05,5.8095075e-08,0.0041480677,745017.89,9336946.2,1290.0164
916,3.3919929e-06,2.07672803278689e-06,5.9843632e-09,0.00045755388,775783.69,7057628,1039.682
917,0,0,0,5.8126008e-05,650719.47,7519823.1,1047.9302
918,4.5802726e-06,1.07708336065574e-05,2.5348491e-08,0.0021557494,692996.89,7190037.7,1249.5132
919,1.4008681e-05,0.000231454106557377,3.2113356e-07,0.049116713,466899.93,7711418,1278.8747
920,8.1257708e-06,0.000118373524590164,1.4892004e-07,0.027281648,443415.37,7359059.6,794.50983
921,0,0,0,3.4392908e-05,541073.35,6700589.9,1307.8097
922,7.2616642e-06,7.70231991803279e-05,1.0409359e-07,0.015940475,446812.61,5890716.2,916.97532
923,0,0,0,4.1876563e-05,446927.6,5569464.5,1130.1687
924,1.7435072e-06,1.2225993442623e-06,9.3692076e-10,0.00022296008,407076.39,5161499.6,1361.3701
925,0,2.13639155737705e-05,0,0.0032700411,304808.41,5310150.7,1188.9522
926,2.3353621e-06,2.14725844262295e-05,2.185995e-08,0.0052615356,357834.45,4348322.5,898.00646
927,2.8098697e-07,8.10228606557377e-07,3.6651139e-09,0.00045288083,342745.1,4356856.2,877.5626
928,0,0,0,2.875378e-05,250843.57,4850983.7,846.08074
929,0,0,0,2.2473903e-05,262871.19,4414940.3,1444.567
930,5.7293334e-06,0.000138784737704918,1.1744201e-07,0.044532618,278612.17,4183429.8,737.69365
931,0,0.000857624426229508,0,0.13054543,231793.63,4024318,839.51577
932,0,0,0,2.3002973e-05,235131.44,3934576.7,986.64535
933,0,0,0,5.9027319e-05,291754.41,3523033.1,1213.1367
934,0,0,0,4.0555186e-05,189858.47,3411544.7,773.21574
935,0,0,0,3.5030122e-05,186470.41,3266196.9,765.51585
936,0,0,0,2.0723645e-05,166734.95,3353460.7,956.32091
937,0,0,0,1.5913145e-05,148566.48,3322629.3,723.29353
938,9.9416607e-08,1.30791934426229e-06,0,7.2324125e-05,207857.55,2865939.8,848.81718
939,0,0,0,2.7560979e-05,169530.1,2894569,811.96038
940,0,0.00352122344262295,0,0.044222049,177909.96,2808406.3,924.45443
941,0,0,0,1.7684992e-05,135607.14,3042394.3,731.39579
942,0,0,0,3.1390489e-05,157629.54,2890439.8,850.71837
943,0,0,0,2.4422596e-05,135437.74,2769041.3,825.69288
944,0,0,0,2.403904e-05,123071.32,2543587,803.88847
945,0,0,0,2.3046699e-05,107994.45,2479171.5,785.42742
946,0,0,0,2.2979174e-05,126544.08,2236925.1,1328.1544
947,0,0,0,2.0618523e-05,135945.95,2158470.3,1012.5325
948,0,0,0,2.4664785e-05,114812.92,2247110.4,772.78256
949,0,0,0,3.3904101e-05,121377.29,2175262.4,731.23087
950,0,0,0,1.7054616e-05,114601.16,2190953.3,1007.1355
951,0,0,0,1.5121467e-05,90376.528,2302992.3,883.41349
952,0,0,0,4.2158006e-05,136496.51,1986420.3,970.56681
953,0,0,0,2.5645702e-05,99270.188,2156818.6,767.22205
954,0,0,0,1.2984365e-05,88343.691,2211048.8,759.26185
955,0,0,0,3.1459798e-05,108248.55,1970178.8,1240.2764
956,0,0,0,2.5517707e-05,89275.408,2026611.2,1276.6838
957,0,0,0,2.6894504e-05,86692.012,1966324.9,715.97346
958,0,0,0,2.100772e-05,96771.493,1881813.9,917.46677
959,0,0,0,2.1352259e-05,79026.524,1887044.2,622.63193
960,0,0,0,3.1377962e-05,88978.953,1813819.8,673.18412
961,0,0,0,2.1623086e-05,76189.022,1867224.1,665.88902
962,0,0,0,2.0331235e-05,73986.783,1859241,785.78452
963,0,0,0,3.348255e-05,84489.772,1725454.9,701.27736
964,0,0,0,1.2814964e-05,64330.809,1794550.2,684.06623
965,0,0,0,1.9695012e-05,89487.162,1593595.8,1296.6745
966,0,0,0,1.6261017e-05,57766.441,1745275.1,657.96277
967,0,0,0,2.0547069e-05,58232.299,1697101.1,717.97349
968,0,0,0,2.6763196e-05,69709.356,1622224.9,732.3716
969,0,0,0,1.6015843e-05,64881.369,1613140.7,647.65667
970,0,0,0,1.332225e-05,53234.909,1657185.5,613.38646
971,0,0,0,1.8714958e-05,85040.332,1392090.8,1044.1321
972,0,0,0,2.7848244e-05,55352.447,1558359.9,615.46712
973,0,0,0,1.9494102e-05,59841.628,1503028.7,747.99758
974,0,0,0,1.8651531e-05,61323.905,1467517.6,679.67136
975,0,0.0102205418032787,0,0.12828863,42787.139,1542118.4,519.64209
976,0,0,0,1.6257423e-05,45018.861,1510461.2,536.83628
977,0,0,0,1.8823491e-05,53319.61,1418242.4,716.88551
978,0,0,0,1.5147309e-05,44637.704,1450450.2,573.90721
979,0,0,0,9.4850685e-06,51244.423,1356855,679.83871
980,0,0,0,1.4513262e-05,66533.049,1257203.7,774.0992
981,0,0,0,9.9619431e-06,36845.164,1404753.7,508.15106
982,0,0,0,1.6411621e-05,42435.464,1335383.2,665.87628
983,0,0,0,3.3274275e-05,45908.227,1294641.7,1119.7576
984,0,0,0,2.0004882e-05,50143.303,1260782.3,858.06863
985,0,0,0,1.7281907e-05,44595.353,1296293.4,614.82496
986,0,0,0,2.0856255e-05,47348.153,1278124.9,700.47439
987,0,0.00984036475409836,0,0.12351375,43293.923,1300422.6,497.12118
988,0,0,0,1.3057321e-05,48788.079,1258029.5,638.16796
989,0,0,0,1.3600677e-05,43494.233,1292164.2,938.79736
990,0,0,0,1.7088486e-05,38835.65,1297119.2,999.46203
991,0,0,0,1.4729213e-05,34558.223,1316113.6,683.34278
992,0,0,0,3.1349741e-05,45611.772,1241237.4,630.47199
993,0,0,0,1.4129445e-05,57215.881,1161956.8,969.33086
994,0,0.0101544991803279,0,0.12746269,39818.422,1245091.3,555.72798
995,0,0,0,2.0078498e-05,46543.488,1198293.7,793.16483
996,0,0,0,1.557679e-05,32694.789,1273995.7,886.73793
997,0,0,0,9.6921107e-06,29010.273,1261608.1,534.18914
998,0,0,0,1.0296919e-05,41884.905,1167737.7,790.69748
999,0,0,0,2.1816583e-05,39047.403,1152322,825.2177
1000,0,0,0,1.6119003e-05,50312.706,1076620,1096.3604
1001,0,0,0,2.1268125e-05,35151.133,1171316.3,561.84992
1002,0,0,0,1.5743012e-05,32567.737,1130850.1,566.17588
1003,0,0,0,1.3998866e-05,34812.327,1104973.8,863.90803
1004,0,0,0,1.618192e-05,37311.022,1077170.5,800.20452
1005,0,0.00378221983606557,0,0.047482418,32117.217,1099468.2,635.53251
1006,0,0,0,2.1813434e-05,42986.024,1018535.9,760.57774
1007,0,0,0,1.5037139e-05,40063.822,1022940.4,739.51797
1008,0,0,0,1.6546564e-05,38327.44,1013856.2,680.23291
1009,0,0,0,1.6029798e-05,35151.133,1024316.8,576.45655
1010,0,0,0,1.9580174e-05,31763.072,1038906.6,708.25151
1011,0,0,0,1.9621877e-05,34219.416,1013856.2,692.47868
1012,0,0,0,1.7324297e-05,36887.514,980272,1122.8954
1013,0,0,0,1.7079302e-05,32567.737,1003946.1,869.55663
1014,0,0,0,9.5152395e-06,31000.758,1007800,554.11859
1015,0,0.0064629706557377,0,0.081131453,28864.425,1007249.4,607.24324
1016,0,0,0,1.4797645e-05,31085.46,979996.72,519.94889
1017,0,0,0,1.9406337e-05,29984.34,976418.08,608.10005
1018,0,0,0,1.6347576e-05,34642.924,932373.28,654.53752
1019,0,0,0,1.3518321e-05,35532.29,898238.56,705.36788
1020,0,0.0103741245901639,0,0.13021571,27182.446,929895.76,471.47848
1021,0,0,0,1.4356857e-05,24478.741,946412.56,529.64069
1022,0,0,0,2.2735636e-05,34092.364,877317.29,1066.2385
1023,0,0,0,1.3117076e-05,29941.989,901541.92,599.66215
1024,0,0,0,1.7250577e-05,24266.987,929895.76,756.03899
1025,0,0,0,2.4988851e-05,27570.347,893008.24,778.18416
1026,0,0,0,1.5182937e-05,24521.092,899064.4,564.58353
1027,0,0,0,2.0757677e-05,25664.562,888053.2,693.27215
1028,0,0,0,1.6795568e-05,21048.329,909249.76,500.58636
1029,0,0,0,2.2468677e-05,29560.833,847311.77,1150.4406
1030,0,0,0,1.8372844e-05,24182.286,880620.65,600.3017
1031,0,0,0,1.7367375e-05,36548.708,788401.85,1103.4464
1032,0,0,0,1.2471415e-05,22615.307,878143.13,727.05864
1033,0,0,0,1.9870611e-05,30916.057,806845.61,1057.8591
1034,0,0,0,1.2177531e-05,27273.891,825839.93,602.85512
1035,0,0,0,8.8354431e-06,19566.052,872362.25,355.85066
1036,0,0,0,1.1527303e-05,23335.27,843733.13,522.0503
1037,0,0,0,1.2151091e-05,23801.129,832446.65,648.42694
1038,0,0,0,1.0856564e-05,19566.052,852542.09,497.09286
1039,0,0,0,1.1281235e-05,19142.545,850064.57,579.46298
1040,0,0,0,1.1575225e-05,18168.477,824738.81,509.1005
1041,0,0,0,9.585058e-06,23758.778,783997.37,663.1346
1042,0,0,0,1.8908317e-05,27866.802,756744.66,644.12744
1043,0,0,0,1.4862207e-05,25664.562,768306.41,575.60172
1044,0,0,0,2.2536948e-05,21641.24,785098.49,483.08759
1045,0,0,0,1.823577e-05,25664.562,754542.42,673.78614
1046,0,0,0,1.4827484e-05,18253.179,799688.33,944.73857
1047,0,0,0,1.2671604e-05,17448.514,790604.09,482.49095
1048,0,0,0,1.6082468e-05,25706.913,736373.94,549.42009
1049,0,0,0,1.5309169e-05,20074.262,772986.17,494.50299
1050,0,0,0,1.7510508e-05,30280.795,702789.78,1184.2053
1051,0,0,0,1.4258951e-05,22276.501,748210.98,506.91716
1052,0,0,0,1.3308481e-05,15966.238,783722.09,654.49696
1053,0,0,0,8.3649392e-06,16093.29,741328.98,455.63579
1054,0,0,0,1.1493355e-05,21048.329,773536.73,628.35586
1055,0,0,0,1.1519611e-05,18253.179,747660.42,457.48188
1056,0,0,0,2.9244488e-05,34007.663,637273.15,871.69519
1057,0,0,0,1.5735098e-05,17194.41,755643.54,452.88731
1058,0,0,0,1.7400334e-05,19354.299,729491.94,595.73521
1059,0,0,0,1.2751843e-05,15330.976,743531.22,664.2443
1060,0,0,0,1.1474672e-05,14738.065,746284.02,430.55372
1061,0,0,0,1.5321348e-05,18380.231,703890.9,664.20977
1062,0,0,0,1.0106402e-05,15373.327,716003.22,411.55603
1063,0,0,0,1.2300301e-05,17194.41,699761.7,402.03327
1064,0,0,0,9.510655e-06,19735.456,682143.78,525.5766
1065,0,0,0,1.2649872e-05,23377.621,657919.14,647.22261
1066,0,0,0,8.1191716e-06,16855.604,692329.14,431.58353
1067,0,0,0,1.6741852e-05,17956.723,684896.58,898.4673
1068,0,0,0,1.4893093e-05,16135.641,692604.42,633.5129
1069,0,0,0,1.8402117e-05,35193.484,564599.23,1018.6547
1070,0,0,0,1.2570369e-05,14526.312,694806.66,606.0822
1071,0,0,0,1.5175418e-05,13891.05,696458.34,502.55569
1072,0,0,0,9.3062465e-06,17406.164,668930.34,407.46352
1073,0,0,0,2.1114092e-05,19904.859,647183.22,665.66327
1074,0,0,0,1.1734135e-05,20455.418,641677.63,549.01029
1075,0,0,0,1.2590737e-05,17152.059,662598.9,484.55246
1076,0,0,0,8.0478398e-06,17490.865,654340.5,467.97909
1077,0,0,0,1.7783686e-05,20497.769,631492.27,575.99602
1078,0,0,0,1.2326622e-05,32059.528,550835.23,1025.2828
1079,0,0,0,1.2250162e-05,22996.464,603138.43,614.09776
1080,0,0,0,9.1513053e-06,19269.597,622132.75,459.21894
1081,0,0,0,1.7866876e-05,15288.625,647183.22,445.31297
1082,0,5.95571204918033e-05,0,0.00075678833,14568.772,641952.91,416.34752
1083,0,0,0,1.1975973e-05,14653.364,634520.35,501.82468
1084,0,0,0,1.3582019e-05,13806.349,611396.83,555.73109
1085,0,0.000108976180327869,0,0.0013788036,15924.106,625160.83,674.8112
1086,0,0,0,1.100992e-05,15076.872,611947.39,384.88799
1087,0,0,0,1.3783545e-05,12747.58,617177.71,835.09563
1088,0,0,0,8.0432997e-06,17956.723,571481.23,535.96887
1089,0,0,0,1.3978571e-05,13171.087,596531.71,484.54804
1090,0,0,0,1.2041016e-05,13340.49,591301.39,488.73562
1091,0,0,0,9.0120099e-06,16813.253,562396.99,526.00968
1092,0,0,0,2.2972093e-05,25241.055,504863.48,699.66168
1093,0,0,0,1.2731543e-05,15966.238,545880.19,560.666
1094,0.0002926029,0.000104932475409836,2.091056e-06,0.013759118,5803829,52221988,1792.4928
1095,0.00015815219,0.000201424245901639,2.438413e-06,0.021619041,3473025.8,41099301,1732.3403
1096,0.00010746784,0.000500781713114754,2.7926245e-06,0.11075878,1743473.6,28969088,1525.6855
1097,4.629914e-05,4.31657795081967e-05,3.2306201e-07,0.0078491891,2094212,19223627,2054.2877
1098,3.4058805e-05,0.000138381352459016,6.676705e-07,0.023888256,1491396.2,18167102,1363.2991
1099,2.0219896e-06,2.08735475409836e-06,1.2066532e-08,0.0001765042,1378690.2,16678113,1063.7545
1100,9.7475949e-07,2.66700967213115e-07,1.0035164e-09,0.00013862998,1229400.8,15336949,1230.5508
1101,3.1696474e-07,0,0,8.2267867e-05,1333837.4,12835755,1325.7252
1102,1.7756202e-05,6.97546852459016e-05,2.4711669e-07,0.014270602,1154281.1,12875670,1129.9955
1103,8.0357792e-06,4.02929073770492e-05,1.020936e-07,0.007858358,800224.86,10327404,1092.9484
1104,0,0,0,4.2204283e-05,842864.88,9088368.4,1298.4179
1105,1.6872139e-05,1.51179803278689e-05,4.891009e-08,0.001506111,859863.49,8255646.5,1309.3397
1106,0,0,0,8.6224054e-05,781583.33,8265006,1091.7929
1107,1.0154154e-05,2.0369637704918e-05,5.6487003e-08,0.0046772338,789613.12,7938524,1137.3446
1108,7.8701278e-08,0,0,6.8451304e-05,648263.16,8105068.4,1036.1016
1109,1.2078293e-05,0.000303579959016393,3.8046098e-07,0.056858471,441709.42,7690221.4,776.77542
1110,8.5230605e-06,0.000151659795081967,1.8808071e-07,0.034886938,425103.51,7794002,903.2442
1111,0,0,0,2.3145471e-05,432358.94,6259040.8,1158.0759
1112,7.1153594e-06,0.000117794655737705,1.4695921e-07,0.024750208,426215.77,5963665.4,756.91273
1113,0,0,0,2.7169301e-05,404957.99,6028906.8,1537.3595
1114,1.2414207e-06,4.4629318852459e-06,6.974958e-09,0.00045562448,456120.13,5497065.9,1004.6704
1115,0,0,0,2.8089719e-05,350537.26,5602773.4,929.76169
1116,0,0,0,3.039467e-05,301749.19,5496240,971.66032
1117,9.5655239e-07,5.15682245901639e-06,7.515103e-09,0.0010200961,396956.15,4745001,889.65246
1118,1.6006527e-06,3.05585286885246e-05,3.321411e-08,0.0079538084,356230.86,4626355.3,765.95646
1119,0,0,0,2.563048e-05,305899.56,4641771,1098.0696
1120,7.083933e-06,0.00250590491803279,1.4365294e-07,0.051326636,271644.63,4312811.4,548.89355
1121,0,3.82464090163934e-05,0,0.0024515038,237906.84,4423198.7,1389.2783
1122,0,0,0,7.2844464e-05,325338.56,3731970.6,861.235
1123,0,0,0,4.5005441e-05,240382.93,4123143.5,1230.4427
1124,0,0.00187769131147541,0,0.11924492,226802.25,3989082.1,1042.611
1125,0,0,0,2.4509489e-05,199514.44,3759773.9,1059.3811
1126,0,0,0,1.8271875e-05,180329.55,3678291,780.25018
1127,0,0,0,1.8198852e-05,177576.75,3644706.9,852.19519
1128,0,0,0,3.9663288e-05,203961.27,3441275,834.8227
1129,0,0,0,3.5989038e-05,197354.56,3475960.3,1028.443
1130,1.9729647e-08,8.84168852459016e-06,0,0.00013414138,237545.48,3136540.1,807.19587
1131,0,0.000864741147540984,0,0.05492929,193865.76,2954580,1070.8733
1132,0,0,0,1.5336378e-05,166862.01,3118371.6,902.90463
1133,0,0,0,2.8296024e-05,159492.97,3076253.7,873.70953
1134,0,0,0,2.9338496e-05,176348.58,2927877.8,851.67314
1135,0,0,0,2.7118874e-05,149879.35,2923748.6,870.40588
1136,0,0,0,1.7220986e-05,124892.4,2775372.7,947.13822
1137,0,0,0,2.4901922e-05,129254.53,2689760.7,774.78188
1138,0,0,0,2.5007101e-05,122139.6,2641586.7,828.97273
1139,0,0,0,1.5992367e-05,135734.2,2461828.8,840.56437
1140,0,0,0,3.5223622e-05,137131.77,2411452.6,739.79771
1141,0,0,0,2.8826532e-05,108079.15,2422463.8,1255.4684
1142,0,0,0,2.8565705e-05,112102.47,2375390.9,828.8719
1143,0,0,0,2.3485903e-05,117777.47,2333548.4,831.76385
1144,0,0,0,2.2689334e-05,86776.713,2103964.9,783.02193
1145,0,0,0,2.0332587e-05,81948.726,1986420.3,695.56311
1146,0,0,0,2.297121e-05,83219.249,1951735,672.77199
1147,0,0,0,2.3030185e-05,79111.225,1961920.4,711.16056
1148,0,0,0,3.4981498e-05,91181.193,1853735.4,672.60568
1149,0,0,0,1.2360106e-05,79577.083,1924207,722.6278
1150,0,0,0,3.8084294e-05,87242.572,1793999.6,780.07536
1151,0,0,0,1.5700231e-05,72038.648,1861167.9,862.44009
1152,0,0,0,2.0577278e-05,71953.946,1856212.9,672.09563
1153,0,0,0,1.9602808e-05,96305.635,1688567.4,928.83201
1154,0,0.00154139860655738,0,0.097864076,58405.247,1878235.3,646.5441
1155,0,0,0,2.4067123e-05,63653.197,1879611.7,861.23848
1156,0,0,0,1.993953e-05,59164.016,1851257.8,1199.0911
1157,0,0,0,1.1942344e-05,98042.016,1560011.6,1179.9672
1158,0,0,0,1.944777e-05,67295.362,1691320.2,1213.21
1159,0,0,0,1.4120149e-05,59291.068,1723803.2,651.04686
1160,0,0,0,1.2064093e-05,57724.09,1721601,715.9876
1161,0,0,0,1.8072205e-05,66363.645,1605157.5,751.6119
1162,0,0,0,1.7441446e-05,70725.774,1574876.7,761.44031
1163,0,0,0,2.6703433e-05,70429.319,1572949.8,701.45391
1164,0,0.0019028268852459,0,0.12081222,43761.41,1689943.8,637.30617
1165,0,0,0,2.1051009e-05,73309.171,1534685.9,737.50528
1166,0,0,0,2.0927219e-05,85252.086,1419343.6,880.04826
1167,0,0,0,2.8150723e-05,55521.85,1608185.6,644.94104
1168,0,0,0,1.6419939e-05,53870.17,1609562,644.72453
1169,0,0,0,1.236536e-05,48279.87,1615342.9,658.06398
1170,0,0,0,1.623748e-05,52345.543,1576528.4,700.64386
1171,0,0,0,1.7066653e-05,54632.484,1542669,608.21533
1172,0,0,0,1.6773877e-05,72928.014,1402826.8,1374.6735
1173,0,0,0,1.9378188e-05,47390.504,1538264.5,1127.9519
1174,0,0,0,1.989893e-05,67464.765,1367590.9,726.39812
1175,0,0,0,3.054828e-05,54420.73,1441090.7,748.99553
1176,0,0,0,2.3930381e-05,64457.861,1334006.8,1119.0188
1177,0,0,0,1.5023863e-05,59799.277,1344742.7,726.6965
1178,0,0,0,1.8652435e-05,44214.196,1438888.4,619.73913
1179,0,0,0,1.3792206e-05,55564.201,1346394.4,1009.0579
1180,0,0,0,1.494992e-05,49338.639,1383006.6,680.74129
1181,0,0,0,1.4857439e-05,43113.077,1420995.2,621.33969
1182,0,0.00104751385245902,0,0.066512345,40536.346,1415764.9,652.66745
1183,0,0,0,1.8791087e-05,42011.957,1422922.2,1018.1228
1184,0,0,0,9.4590963e-06,39386.209,1437512,581.63889
1185,0,0,0,1.3060461e-05,40868.486,1416040.2,1161.3014
1186,0,0,0,3.2251703e-05,48279.87,1342540.4,642.80471
1187,0,3.43115540983607e-06,0,0.00023479463,40180.308,1389338,713.74538
1188,0,0.00177639040983607,0,0.11278876,39736.097,1331254,613.24684
1189,0,0,0,1.1031055e-05,52684.349,1234355.4,734.78738
1190,0,0,0,1.1103924e-05,33330.05,1319967.5,479.29904
1191,0,0,0,1.8972096e-05,47941.064,1224720.6,1055.4606
1192,0,0,0,1.7466828e-05,43578.935,1217838.6,1056.4945
1193,0,0,0,2.3963849e-05,40868.486,1208754.4,1015.1089
1194,0,0,0,2.2637736e-05,46374.085,1136631,823.45686
1195,0,0,0,2.3773837e-05,35955.798,1193063.4,923.14646
1196,0,0,0,1.7736858e-05,36633.41,1174894.9,570.00478
1197,0,0.000817236459016393,0,0.051902065,31883.627,1144063.6,854.77824
1198,0,5.09111696721311e-05,0,0.0032570656,56866.941,989906.8,1226.4005
1199,0,0,0,1.6030872e-05,27400.944,1165810.7,938.27166
1200,0,0,0,1.4953338e-05,45992.929,1031474.1,753.61225
1201,0,0,0,2.409767e-05,31636.02,1119288.4,626.67807
1202,0,0,0,1.8103044e-05,34219.416,1093962.6,561.00419
1203,0,0,0,1.8559607e-05,31466.617,1100844.6,524.06045
1204,0,0,0,2.0965527e-05,34304.118,1076344.7,632.21387
1205,0,0,0,1.6509254e-05,33245.349,1081024.5,564.69564
1206,0,0,0,1.5661889e-05,37861.582,1033676.3,661.70722
1207,0,0,0,1.2636997e-05,46458.787,954946.24,1187.7896
1208,0,0,0,1.7363226e-05,44002.443,954946.24,1111.8759
1209,0,0,0,1.2430294e-05,34769.976,1010277.5,562.44077
1210,0,0,0,1.6932244e-05,29857.288,1041659.4,689.45655
1211,0,0,0,1.7776508e-05,29814.937,988255.12,580.07574
1212,0,0,0,1.0228023e-05,36464.007,933199.12,647.2339
1213,0,0,0,9.0063644e-06,22911.763,992659.6,483.90873
1214,0,0,0,1.1289574e-05,22954.113,979996.72,573.62201
1215,0,0,0,1.9506582e-05,25537.51,959075.44,903.31043
1216,0,0,0,2.0610812e-05,21598.889,983300.08,1065.6033
1217,0,0.00189332860655738,0,0.12020902,23373.981,948614.8,584.94799
1218,0,0,0,1.3492416e-05,33965.312,894659.92,713.09473
1219,0,0,0,1.3808445e-05,27951.504,932373.28,658.20142
1220,0,0.000206679672131148,0,0.013129295,24013.662,954120.4,460.10039
1221,0,0,0,1.0045405e-05,22191.8,956873.2,564.42588
1222,0,0,0,1.7562488e-05,26680.981,918884.56,1101.8574
1223,0,0,0,1.4787862e-05,26765.682,915305.92,547.12152
1224,0,0,0,1.0935376e-05,28967.922,880345.37,654.48466
