"name","zcmb","zhel","dz","mb","dmb","x1","dx1","color","dcolor","X3rdvar","d3rdvar","tmax","dtmax","cov_m_s","cov_m_c","cov_s_c","set","ra","dec","biascor"
"sn2006az",0.031485,0.030935,0,16.462073,0.140346,-1.343413,0.042176,-0.117484,0.021579,11.314,0.149,53826.869273,0.072002,-8e-06,0.000412,-0.000101,3,183.06104,56.17975,-0.010538
"sn2006bh",0.011184,0.0109,0,14.342973,0.166533,-1.648794,0.032216,-0.083155,0.019407,10.915,0.352,53833.52374,0.039787,-3.9e-05,0.000286,-0.000115,3,340.067078,-66.485085,-0.008446
"sn2006bq",0.021956,0.021905,0,16.206993,0.145024,-1.517685,0.066233,0.049212,0.021474,10.843,0.1905,53848.25172,0.181198,-0.000292,0.000423,-0.000161,3,279.99559,39.98232,-0.009147
"sn2006bt",0.031484,0.032156,0,16.911564,0.140272,0.265652,0.070945,0.062851,0.021271,11.381,0.236,53858.33899,0.109348,-6.6e-05,0.000402,-0.000184,3,239.12719,20.04593,-0.010538
"sn2006cp",0.023321,0.022289,0,16.024534,0.144025,0.353158,0.074526,0.096579,0.022058,10.103,0.17,53897.759417,0.067563,0.000295,0.000438,-6e-05,3,184.81204,22.42719,-0.009302
"sn2006ej",0.02039,0.020267,0,15.743711,0.147727,-1.005031,0.077047,-0.031248,0.02804,10.413839,0.33541,53975.48502,0.316092,-0.000822,0.000773,-0.000601,3,9.74922,-9.01595,-0.008988
"sn2006et",0.022466,0.022172,0,15.970889,0.145994,0.936399,0.151537,0.121702,0.029031,10.645467,0.374166,53994.447251,0.221463,0.000721,0.000784,-0.000298,3,10.69075,-23.55828,-0.009203
"sn2006gr",0.033614,0.034597,0,16.968737,0.139809,0.878787,0.06783,0.074036,0.021572,10.781361,0.374166,54013.362166,0.06206,0.000139,0.000412,-9.2e-05,3,338.09449,30.82883,-0.010948
"sn2006mo",0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.627334,0.27127,-0.000624,0.000873,-0.000528,3,11.66033,36.33269,-0.011666
"sn2006mp",0.022629,0.023016,0,15.990616,0.145184,0.941186,0.149069,0.003404,0.027021,9.656586,0.280891,54054.328319,0.107375,0.000393,0.000673,6.1e-05,3,258.00081,46.55598,-0.009221
"sn2006n",0.0147,0.014277,0,15.058086,0.155008,-1.89704,0.060593,-0.079058,0.022058,10.809,0.1475,53760.673259,0.151724,-0.000215,0.000443,-0.000188,3,92.13028,64.72356,-0.008573
"sn2006nz",0.03695,0.03809,0,18.130272,0.114021,-2.862959,0.215797,0.22881,0.02026,5,10,54057.617213,0.10014,0.001427,0.000334,0.000841,2,14.121691,-1.226708,-4.7e-05
"sn2006oa",0.060959,0.06255,0,17.836262,0.11093,0.908837,0.15343,-0.041039,0.016125,8.985,0.118,54067.128651,0.125787,0.000635,0.000218,0.000249,2,-39.071068,-0.843469,-0.000603
"sn2006ob",0.059289,0.05916,0,18.195512,0.111086,-2.365543,0.117956,-0.044476,0.017831,11.323,0.1085,54063.040153,0.090377,0.000434,0.000227,6e-05,2,27.9506,0.263312,-0.000571
"sn2006on",0.069751,0.0719,0,18.412215,0.111409,0.548467,0.212851,0.07895,0.021291,10.327,0.1195,54064.234436,0.195496,0.000992,0.000363,4.5e-05,2,-31.006298,-1.070198,-0.000758
"sn2006qo",0.029526,0.029704,0,16.835065,0.142005,0.46684,0.060423,0.1658,0.027182,10.99926,0.280891,54083.09574,0.067149,0.000173,0.000695,-0.000105,3,120.03509,56.36868,-0.010193
"sn2006s",0.033255,0.032102,0,16.841219,0.139885,0.970796,0.066637,0.020955,0.021663,10.45,0.142,53770.262659,0.086871,0.000104,0.000412,-0.000136,3,191.41264,35.08671,-0.010876
"sn2006sr",0.024159,0.02414,0,16.150168,0.14338,-1.290353,0.113941,-0.001752,0.022502,10.589,0.1445,54092.815673,0.118834,0.000216,0.000435,2.3e-05,3,0.89593,23.19602,-0.009404
"sn2006td",0.015999,0.015878,0,15.719765,0.153171,-1.32107,0.107517,0.090393,0.027021,9.509744,0.280891,54098.980217,0.237676,-0.000293,0.000709,-0.000192,3,29.56567,36.34938,-0.008645
"sn2007ae",0.062961,0.064388,0,17.798492,0.140212,1.849266,0.29274,-0.009638,0.031145,11.32,0.107,54153.122732,0.647031,-0.002291,0.000916,-0.000308,3,255.46695,79.03174,-0.020277
"sn2007bc",0.021706,0.020771,0,15.90219,0.146331,-1.223772,0.080538,-0.014061,0.028612,10.814,0.165,54200.35476,0.142017,8.9e-05,0.000766,-0.00016,3,169.81069,20.80896,-0.00912
"sn2007bd",0.031638,0.031018,0,16.58094,0.14121,-1.380962,0.064413,-0.047773,0.026743,10.736,0.13,54206.543634,0.056303,-3e-06,0.000664,-0.000165,3,127.88906,-1.19937,-0.010566
"sn2007ci",0.018599,0.018126,0,15.89331,0.149282,-2.724319,0.099408,0.026802,0.028331,11.117,0.1485,54246.653997,0.06409,0.000495,0.000755,0.000176,3,176.44105,19.77048,-0.008829
"sn2007co",0.027064,0.026962,0,16.504006,0.141685,-0.137806,0.061153,0.105288,0.020382,10.519608,0.280891,54265.212054,0.056635,9.5e-05,0.000377,7e-06,3,275.765,29.89705,-0.009803
"sn2007cq",0.025468,0.025918,0,15.797848,0.143429,-0.657941,0.115645,-0.060805,0.02582,9.704507,0.280891,54281.025669,0.070944,0.000392,0.000639,7.5e-05,3,333.66843,5.08016,-0.009575
"sn2007f",0.02381,0.02359,0,15.895501,0.144315,0.618766,0.0414,-0.055411,0.026006,10.027,0.1185,54124.058397,0.045234,-5.5e-05,0.000645,-0.00018,3,195.81275,50.61876,-0.009361
"sn2007qe",0.023867,0.024,0,16.068268,0.14435,0.760605,0.04565,0.052186,0.0262,6,5,54429.852171,0.037486,0.000101,0.000654,-7.6e-05,3,358.55399,27.40917,-0.009368
"sn2008bf",0.022068,0.021275,0,15.71854,0.144685,0.430639,0.068523,-0.038367,0.021262,11.212,0.1565,54555.109466,0.09047,0.000136,0.000409,-0.000104,3,181.01199,20.24508,-0.009159
